url,type
https://www.theianimenetwork.forumh.net/t314-visual-novels-for-psp-english,legitimate
https://www.filmsite.org/disasterfilms.html,legitimate
http://udo.e-anyaprokash.com/Dropbox/dropbox/,phishing
https://www.mutek.ca/,legitimate
https://www.dwfonline.com/new_dwf_members.htm,legitimate
https://www.en.wikipedia.org/wiki/Lloyd_Noel_Ferguson,legitimate
https://www.gatewaylax.com/,legitimate
https://www.tubeporncity.com/free/tubes/aria/noir.html,legitimate
http://stretchfityoga.co.uk/c-nadukete/update-member.com-us.cgi-bin.webscr.cmd-login-submit/6da777217fe14a74058180b4ff611661/manage/2b1ca/,phishing
https://www.chacha.com/question/when-does-school-start-for-albert-gallatin-area-school-district,legitimate
https://www.youtube.com/watch?v=TRscEqqF2i8,legitimate
https://www.investmentbanksguide.com/rbc+capital+markets/,legitimate
https://www.the-px-corporation.deviantart.com/,legitimate
http://homeohealthclinic.com/wp-includes/Text/wetransfer/wetransfer/kola.html?ICAgIDxkaXYgY2xhc3M9Im5vdHByaW50YWJsZSI%20PHRhYmxlIGNlbGxzcGFjaW5nPSIwIiBjZWxscGFkZGluZz0iMCIgd2lkdGg9IjEwMCUiPjx0cj48dGQgY2xhc3M9ImJjcm93IiBzdHlsZT0icGFkZGluZy1sZWZ0OiAwcHg7Ij4,phishing
https://www.en.wikipedia.org/wiki/Roger_Broughton,legitimate
https://www.commons.wikimedia.org/wiki/Category:National_Football_League_players,legitimate
http://peaumontreal.com/huds,phishing
https://www.thompsoncoe.com/Attorneys/JohnLRoss,legitimate
https://www.flickr.com/photos/andreguyrobert/,legitimate
https://www.flixster.com/actor/elem-klimov-photos,legitimate
https://www.sitq.com/en/real-estate-involvement/office/building/1000-de-la-gauchetiere-ouest,legitimate
https://www.cemetery.canadagenweb.org/ON/ONS10727/index2.html,legitimate
http://92.63.87.40/aksjdderwd/asdbwk/dhoei.exe,phishing
http://rdyy.cn/xtiun,phishing
https://www.danahenderson.com/,legitimate
http://hullpotterypriceguide.com/ifs2v4,phishing
https://www.checkoutmycards.com/Players/Baseball/Frank_Thomas_Duffy/398825,legitimate
https://www.chacha.com/question/what-are-the-three-largest-cities-in-washington-state,legitimate
https://www.familytreemaker.genealogy.com/users/b/l/a/Joe-Blackburn-Ontario/WEBSITE-0001/UHP-Index.html,legitimate
https://www.corporationwiki.com/Florida/Naples/marla-s-weiss-P1917354.aspx,legitimate
https://www.espn.go.com/espn/thelife/sweatspot/?athlete=valiquette&giftCount=3,legitimate
https://www.stylebistro.com/Best+Dressed+at+'Harry+Potter+and+the+Deathly+Hallows+Part+2'/articles/Vf1UScQIO2B/Sarah+Hyland+in+Paule+Ka,legitimate
https://www.fb-lt.facebook.com/people/John-Smith/100000745786319,legitimate
https://www.imdb.com/name/nm1240448/filmotype,legitimate
https://www.lvmayorscup.com/site/?page_id=43,legitimate
http://passerodigital.com.ve/sisdivenca.com.ve/one,phishing
https://neo-kucoin.blogspot.com,phishing
https://www.usatoday.com/community/tags/topic.aspx?req=tag&tag=RBC%20Capital%20Markets,legitimate
http://www.fifit.co.uk/mail.htm,phishing
https://www.independentliving.org/,legitimate
https://www.pprune.org/airlines-airports-routes/164713-low-fare-jetsgo-must-fly-lower-altitude.html,legitimate
http://exacts-cn.com/obum/login.php?fid.125289964252813InboxLight99642_Product-userid=&amp;fid.13InboxLight.aspxn.1774256418=&amp;l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&amp;userid=abuse@vendigm.com,phishing
http://toggleup.com/wp-content/themes/alibaba/login.html,phishing
http://hnolj.info/new/zonalzone/homezone,phishing
https://www.dspfilms.com/,legitimate
https://www.tabs.ultimate-guitar.com/r/rush/tom_sawyer_btab.htm,legitimate
http://paypal-com-myaccount-securety-limite-update-information.wehaapps.com/auth/validatecaptcha/webapps/bb934/websrc,phishing
https://www.absoluteastronomy.com/topics/Air_Transport_Association,legitimate
https://www.metrodemontreal.com/green/deleglise/history.html,legitimate
https://www.twitter.com/broken_bells,legitimate
https://www.kat.ph/angelo-tsarouchas-bigger-is-better-2009-720p-hdtv-x264-aaf-t2916163.html,legitimate
https://www.usa.autodesk.com/,legitimate
https://www.foodgeeks.com/recipes/20571,legitimate
https://www.newstanthony.com/parish/,legitimate
http://alsultanah.com/login.jsp.htm?tracelog=notificationavoidphishing20160310,phishing
http://likeus.co.uk/23w.php,phishing
https://www.cornforth-strategies.pbworks.com/w/page/16508021/Richard%20Cornforth%27s%20Official%20List%20of%20Information%20Providers,legitimate
http://atcom.com.vn/components/com_content/sv/atendimento/index.html,phishing
https://www.theatrenet.co.uk/,legitimate
https://www.wadhaf.com/archives/2916,legitimate
https://www.tvguide.com/celebrities/maureen-mccormick/165424,legitimate
https://www.goldenagepaintings.blogspot.com/2010/09/richard-jack-toast.html,legitimate
https://www.nydailynews.com/topics/Mike%20Bonner,legitimate
https://www.mccord-museum.qc.ca/scripts/explore.php?Lang=1&tableid=18&tablename=fond&elementid=129__true,legitimate
https://www.letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=Wright2-0223%3C,legitimate
https://www.pbase.com/vertigopro/suzanne_stokes,legitimate
https://www.en.wikipedia.org/wiki/Independence_Day_(film),legitimate
https://www.visitusvi.com/,legitimate
http://sukiengarena.info/sukienmuahe-lienquan.top/ui/login/index.html,phishing
https://www.youtube.com/watch?v=dvfnoqHuTFg,legitimate
https://www.bandweblogs.com/blog/2010/08/12/louis-eliot-the-embers-release-kittows-moor/,legitimate
https://www.warsaw-airport.com/,legitimate
https://www.ilike.com/artist/Mac+Lethal,legitimate
http://kronpaks.by/misc/bookmark/bookmark,phishing
https://www.mcphersonsentinel.com/news/x76452839/Bennett-exhibit-at-VAAM-in-Nov,legitimate
http://anunciareuropa.com/777763172631572.txt,phishing
https://www.answers.com/topic/ein-feste-burg-ist-unser-gott-chorale-prelude-for-organ-by-johann-michael-bach-not-jsb-bwv-720-bc-k103,legitimate
https://www.spokeo.com/Peter+Johnston,legitimate
https://www.uk.ask.com/wiki/Category:Major_League_Baseball_announcers,legitimate
https://www.spiritus-temporis.com/index/thi.html,legitimate
https://www.jtrecording.com/,legitimate
https://www.maplevalley-locksmith.com/,legitimate
https://www.southdakota.hometownlocator.com/counties/,legitimate
https://www.texas.careers.org/county/lynn,legitimate
https://www.clipconverter.cc,legitimate
http://sunshinetelesoft.com/productImages/_hcc_thumbs/user-13.php?your@mail.au,phishing
http://plaspalet.com/icons/v-2-Upload/office-project/,phishing
https://www.historylink.org/index.cfm?DisplayPage=output.cfm&file_id=7183,legitimate
https://www.store.cstv.com/store_contents.cfm?store_id=225&dept_id=-164&product_id=126209,legitimate
http://blenderreviewe.info/update-account/webapps/,phishing
https://www.azlyrics.com/lyrics/harryconnickjr/thehappyelf.html,legitimate
https://antminersshop.com,phishing
https://www.pipl.com/directory/people/Randy/Turcotte,legitimate
https://www.publicschoolreview.com/public_schools/stateid/MO,legitimate
https://www.live.montrealgazette.com/Event/Live_blogging_Lil_Wayne_at_Montreals_Bell_Centre_Aug_17_2011,legitimate
https://www.painters-wolverhampton.co.uk/,legitimate
http://noticee0-reportslogsinfo030.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps,phishing
https://www.en.wikipedia.org/wiki/CONCACAF_Champions_League_2008-09,legitimate
https://www.zoominfo.com/people/Marston_Tanner_1283155694.aspx,legitimate
https://www.railways.library.ualberta.ca/Chapters-9-1/,legitimate
https://www.yakima-herald.com/obits/2009/11/06/shawn-laverne-batten,legitimate
https://www.spokeo.com/Marcelo+Reyes,legitimate
http://ictservicemailbox.ontrapages.com,phishing
https://www.americascomedy.com/comedian-eddie-griffin-gets-married-in-las-vegas/,legitimate
https://www.123people.com/s/masahiro+takakura,legitimate
https://www.uwbadgers.com/sports/m-hockey/spec-rel/051309aaa.html,legitimate
https://www.msmc.la.edu/student-life/leadership/womens-leadership-program/what-we-do/associated-student-body/chalon-associated-student-body/chalon-asb-elections.asp,legitimate
https://www.lyricstime.com/kataklysm-let-them-burn-lyrics.html,legitimate
https://www.mckeegallery.com/artists/philip-guston/,legitimate
https://www.linkedin.com/pub/jamie-dixon/5/87a/937,legitimate
https://www.en.wikipedia.org/wiki/Bass_guitar_tuning,legitimate
https://www.barraclou.com/stations/quebec/cn.html,legitimate
https://www.guidinglightinspections.com/,legitimate
https://www.feetceleb.com/mary-pierce-feet.html,legitimate
https://www.en.wikipedia.org/wiki/KCM_(disambiguation),legitimate
https://www.trigun.wikia.com/wiki/Johnny_Yong_Bosch,legitimate
https://www.barbiemathisstudio.blogspot.com/,legitimate
https://www.en.wikipedia.org/wiki/List_of_counties_in_Kentucky,legitimate
https://www.archive.org/stream/marineengineera07unkngoog/marineengineera07unkngoog_djvu.txt,legitimate
https://www.mylife.com/high-schools/ca/burbank/providence-high-school/,legitimate
https://www.muppet.wikia.com/wiki/Edward_Asner,legitimate
https://www.mog.com/artists/mn25710/pat-martino,legitimate
https://www.en.wikipedia.org/wiki/Category:1950s_films,legitimate
https://www.picasaweb.google.com/olaffa,legitimate
https://www.isthisyour.name/directory/fullnames/ma~dudek.htm,legitimate
https://www.wjbf.com/news/2011/sep/14/elderly-couple-becomes-youtube-stars-lea-86420-vi-102957/,legitimate
https://www.amazon.com/Houghton-Mifflin-Reading-California-Expeditions/dp/0618157212,legitimate
https://www.genderacrossborders.com/2010/08/24/caity-lotz-talks-dance-traveling-back-in-time-for-mad-men/,legitimate
https://www.music.aol.com/artist/flipsyde/2237556,legitimate
https://www.asianfanatics.net/forum/topic/283450-movie-lust-caution-2007/,legitimate
https://www.conservatory.umkc.edu/,legitimate
https://www.mansonwiki.com/wiki/The_Golden_Age_of_Grotesque_%28album%29,legitimate
http://184.164.97.237/topic77.png,phishing
http://landtitlesouth.com/sbicmgmt/clients/login.php,phishing
https://www.articles.sfgate.com/2007-11-14/travel/17267860_1_mexico-city-quer-taro-john-huston,legitimate
http://easysecure.net/,phishing
https://www.theuconnhuskies.blogspot.com/2011/06/kemba-walker-basketball-clinic.html,legitimate
https://www.imdb.com/title/tt0783849/,legitimate
https://www.youtube.com/watch?v=vFgI3ekAmeM,legitimate
https://www.huntingfilms.com/,legitimate
https://www.ucmp.berkeley.edu/about/ucmpnews/06_09/history06_09.php,legitimate
https://www.shop.com/search/lew,legitimate
https://www.tvguide.com/celebrities/alessandro-juliani/193388,legitimate
https://www.flightaware.com/resources/airport/KPHX,legitimate
https://www.dothegreenthing.com/,legitimate
https://www.boudreauxs.com/Charlotte/mill.html,legitimate
https://www.redroom.com/member/steven-robert-travers/books/the-good-the-bad-and-the-ugly-oakland-raiders-heart-pounding-jaw-,legitimate
https://www.videosurf.com/videos/viana+do+castelo?duration=medium,legitimate
https://www.perfectpeople.net/celebrity-star/2063/don-cheadle.htm,legitimate
https://www.sherdog.com/fighter/Cole-Miller-13133,legitimate
https://www.virtualtourist.com/travel/North_America/United_States_of_America/Washington_State/Off_the_Beaten_Path-Washington_State-MISC-BR-1.html,legitimate
https://www.videostatic.com/vs/2011/02/watch-it-dr-dre-f-eminem-i-need-a-doctor-allen-hughes-dir.html,legitimate
https://www.books.google.com/books/about/Raising_and_educating_a_deaf_child.html?id=ClsLNcDvSFkC,legitimate
https://www.alaska.net/~thomsen/d0016/g0000061.html,legitimate
https://www.spoke.com/info/pX96ILL/ChrisTsafaroff,legitimate
https://netorgft3310644.sharepoint.com/sites/opt/_layouts/15/guestaccess.aspx?e=FYbsHc&amp;share=Ec3wBCFeYqhCirF4v4eRQG8BMAJ2zM8pAbZvEdSxqQ8uyQ,phishing
https://www.comfibook.com/n/Brendan+Fay,legitimate
https://www.academicsuperstore.com/products/Autodesk/Education+Suite+for+Entertainment+Creation/1514048,legitimate
https://www.facebook.com/WOSNSPORTS,legitimate
https://www.ussnewyork.com/,legitimate
https://www.newmuseum.org/events/358,legitimate
https://www.lodge2426.moosepages.org/,legitimate
https://www.youtube.com/watch?v=_yeYayl11uw,legitimate
https://www.actionext.com/names_j/jethro_tull_lyrics/two_fingers.html,legitimate
https://www.hockey-reference.com/players/j/jolygr01.html,legitimate
https://www.absoluteastronomy.com/topics/List_of_cities_in_Missouri,legitimate
https://www.disneydvd.disney.go.com/animated.html,legitimate
https://www.jobs.net/,legitimate
http://www.warrenjamesshop.com,phishing
https://www.epguides.com/LateNightwithJimmyFallon/,legitimate
https://www.amazon.com/Am-Boring-My-Dog-Things/dp/1592578802,legitimate
https://www.blues.about.com/od/cddvdrevi3/fr/BrownMcGhee.htm,legitimate
http://191.101.31.126/gfileset.php,phishing
http://www.postosp400.com/wps/portal/ipiranga/inicio/!ut/p/a1/04_Sj9CPykssy0xPLMnMz0vM0Q90LSrKL9L3g1BA2SizeG8PExMPJxMDL3-nMCMDRyN_Y2O34BAnM3MzoIJIoAIDHMDRgJD-cP0ovEqCzKEK8FhRkB6VFuzpqAgApQtllw!!/dl5/,phishing
https://www.philadria.com/Katalog-2010-all.htm,legitimate
https://www.websters-online-dictionary.org/definitions/building?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=building&sa=Search,legitimate
https://www.spokeo.com/Paul+Lampe,legitimate
https://www.nakhonthaiexpress.com/,legitimate
https://www.linkedin.com/in/curtishughes,legitimate
https://www.thisbluemarble.com/forum.php,legitimate
http://store.dobroutro.net/wp-includes/css/css/impots/imps/,phishing
https://www.lyricstime.com/blaqk-audio-semiotic-love-lyrics.html,legitimate
https://www.youtube.com/watch?v=k5m2E6BieVo,legitimate
https://www.pipl.com/directory/name/Joseph/Otis,legitimate
https://www.stpaulsepiscopalschool.com/,legitimate
https://www.archive.org/stream/lionandthethrone000083mbp/lionandthethrone000083mbp_djvu.txt,legitimate
https://www.lawyers.justia.com/lawyer/joseph-j-wiseman-77252,legitimate
https://www.home.comcast.net/~jcage89/350z/navbox/index.htm,legitimate
https://www.vitals.com/doctors/Dr_Chad_Richardson.html,legitimate
https://www.binghamtonsenators.com/team/roster/index.html?player_id=70,legitimate
https://www.history.com/topics/james-a-garfield,legitimate
https://www.pipl.com/directory/people/Naki/Yurter,legitimate
http://joger.se/Money/dpbx/,phishing
https://www.fanpop.com/spots/the-walt-disney-company/images/18862076/title/walt-disney-studios-home-entertainment-print-logo-photo,legitimate
https://www.en.wikipedia.org/wiki/Ocean_(passenger_train),legitimate
https://www.youtube.com/watch?v=9GvZY0fvBRE,legitimate
https://www.amazon.com/Charlie-Huston/e/B001IGQM8E,legitimate
http://busrentalsa.co.za/plugins/bg/amazoncarding.com.htm,phishing
http://soytumoda.com.mx/ssh/revalidate.html,phishing
https://www.wickedlocal.com/cambridge/news/business/x1764486750/ICE-fines-Harvest-Co-op-nearly-13k,legitimate
http://unlim-app.tk/go/?afid=51,phishing
http://acet-colombia.com/file/wr/cd,phishing
https://www.westnipissingouest.ca/fr/pop/bus-clubs.html,legitimate
https://www.kuow.washington.edu/specials/2009/thecorner.php,legitimate
https://www.comicsvf.com/auteurs/Paul+Pelletier.aut,legitimate
http://ecolgp.ru/nb20gjBV,phishing
http://176.28.18.135/pony/gate.php,phishing
http://guhrpaean.net/urgvd,phishing
http://southerngradinginc.com/notice/notice/,phishing
https://www.frenchonesongatatime.blogspot.com/,legitimate
https://www.wgss.emory.edu/home/index.html,legitimate
https://www.en.wikipedia.org/wiki/Wanda_Ortiz,legitimate
https://www.pitchfork.com/reviews/albums/13973-are-the-roaring-night/,legitimate
https://www.jonstillsmusic.com/,legitimate
https://www.mcmillandoolittle.com/2010/index.asp,legitimate
http://new.craescuela.net/4fntbqb,phishing
https://www.youtube.com/watch?v=7nyiHfYCc78,legitimate
http://db.mailtrackpro.com/mailtrack3/server/redirect.php?user=29765780&amp;email=1868&amp;cid=aa567054dfb4b26mail&amp;url=https%3A%2F%2Fwww.youtube.com%2Fuser%2Fitauargentina,phishing
https://www.commons.wikimedia.org/wiki/Category:Twins,legitimate
https://www.articles.tutorialonline.biz/portal/language-eo/search_M,legitimate
http://larah.in/rdccc1/rdc/rdc/pro/enterprise.php?=gifpdf&amp;0b0DCaXp=&amp;=,phishing
http://smm.maxsys.pro/k/home/customer_center/customer-IDPP00C567/myaccount/settings/,phishing
https://www.gaiaonline.com/forum/recycle-bin/alessandro-juliani-the-voice-of-l-lawliet/t.39720591/,legitimate
http://www.aolmailsupportphonenumber.com/4-easiest-ways-to-solve-the-error-issue-17-on-juno-email/,phishing
https://www.cadence.com/products/ip,legitimate
http://52.203.115.53/,phishing
https://www.en.wikipedia.org/wiki/1986_Oakland_Athletics_season,legitimate
https://www.thespec.com/news/canada/article/539239--canadian-death-toll-in-afghan-mission,legitimate
https://www.stacysrandomthoughts.com/2011/08/country-girl-with-one-more-drinkin-song-is-a-shotgun-girl-under-blue-skies/,legitimate
http://easysupport.us/fl85xie,phishing
http://grangestoves.ie/libraries/simplepie/idn/dpbx,phishing
https://www.famackenziepost165.org/,legitimate
http://94.185.85.122/public/slide1.gif,phishing
https://www.absoluteastronomy.com/topics/Puerto_Rico_Islanders,legitimate
https://www.davidrumsey.com/amica/amico13221077-97003.html,legitimate
https://www.jcbc.org/music.html,legitimate
https://www.twitter.com/GBackstrom,legitimate
https://www.wegefoundation.com/,legitimate
https://www.pnwbands.com/galaxies.html,legitimate
http://butreflingrop.ru/h/gate.php,phishing
https://www.raithacademy.yolasite.com/under-11s.php,legitimate
https://www.yellowpages.ca/bus/Quebec/Communauto/3367833.html,legitimate
https://www.comedycentral.com/shows/last_laugh/index.jhtml,legitimate
https://www.litigationattorneysorangecounty.com/,legitimate
https://clubdepargne.com/?e8f381ed5c34760f5828bd6be88a8a93,phishing
https://www.authors.repec.org/,legitimate
https://www.lasik-california-1.com/docs/eye-doctors-surgeons-specialists.html,legitimate
https://www.mixedmartialarts.com/f/F820364604DEF9E2/Tyler-Beckley/,legitimate
https://www.duke.edu/~wj25/Herodotus/Bibliography.html,legitimate
https://www.visiting-cornwall.co.uk/,legitimate
https://www.eonline.com/news/len_lesser_seinfelds_uncle_leo_dies/226677,legitimate
http://www.paypalcontrol.com/464df968fbbc56bcb884e2c3223874d8/signin/s...,phishing
http://pertiti.com/css/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?.rand=13vqcr8bp0gud&amp;cbcxt=mai&amp;email=jdoe1@emailhost.c.kr\r\n&amp;id=64855&amp;lc=1033&amp;mkt=,phishing
https://www.thefind.com/merchandise/info-1972-vintage-replica-jersey,legitimate
http://68.183.233.168/infos.php?meqis,phishing
https://www.roadrunnerrecords.com/blabbermouth.net/news.aspx?mode=Article&newsitemID=44124,legitimate
https://www.articles.latimes.com/keyword/stephane-fiset,legitimate
https://www.paulsboatcruises.com/ottawa_riv.htm,legitimate
http://allendesign.com.au/wp-admin/css/colors/coffee/Document/Document/,phishing
https://www.absoluteastronomy.com/topics/Wisconsin_Wolves,legitimate
http://portalnutricional.com/uah2/index.php,phishing
https://www.dictionary.reference.com/browse/john+smith,legitimate
https://www.absoluteastronomy.com/topics/Walker%2c_Texas_Ranger,legitimate
https://www.en.wikipedia.org/wiki/Jean_Pouliot,legitimate
https://www.holyghostonline.com/,legitimate
https://www.chicagoartmagazine.com/2011/09/chicago-art-map-season-opening-schedule/,legitimate
https://www.pets.ie/lost_found/,legitimate
https://www.thevintagevignettes.blogspot.com/2010/11/those-places-thursday-remembrance.html,legitimate
http://tsc.ba/chat/cache/uitn/index.htm/,phishing
https://www.thebaseballcube.com/leagues/league.asp?Y=1986&R=/IL.shtml,legitimate
http://techwirealert.com/wp-content/plugins/wellsupdate/finish.html,phishing
https://www.alacrastore.com/mergers-acquisitions/Novastar_Financial_Inc-1101472,legitimate
https://www.strangefruitmusic.com/,legitimate
https://www.youtube.com/watch?v=y9UormCgEi4,legitimate
https://www.imtl.org/montreal/building/Erskine-and-America-church.php,legitimate
https://www.saving17000kids.kansascity.com/schools/southwest-early-college-campus/,legitimate
https://www.imdb.com/title/tt0111999/,legitimate
https://www.blackrefer.com/actor.html,legitimate
https://www.yelp.com/biz/capitol-records-tower-los-angeles,legitimate
https://www.geneajourney.com/plntgnt.html,legitimate
http://debt-free-tips.com/oxcyu/Auto/ii.php?.rand=13InboxLight.aspx?n=1774256418,phishing
http://ashooooor-001-site1.ftempurl.com/c76b9/accueil.php?page=Login?token=6173686f6f6f6f6f722d3030312d73697465312e6674656d7075726c2e636f6d553b06c5a4a088085105302ef2f017c0,phishing
http://vectagon.co/tmp.ncr/sc.php,phishing
https://www.desperatehousewives.wikia.com/wiki/Dakin_Matthews,legitimate
https://www.itunes.apple.com/us/album/saturday-night-wrist-bonus/id205593632,legitimate
http://alamanconsulting.at/js6ucqe,phishing
https://www.yelp.com/biz/state-street-bank-and-trust-of-missouri-kansas-city,legitimate
http://1476614574.xiazaidown.com/cx/160624/6/gogheguozhihui@152_271<br/>67.exe,phishing
http://sh207159.website.pl/rt1/DE/success.php,phishing
https://www.lawmatch.com/empreport.cfm?report=4,legitimate
https://www.fundinguniverse.com/company-histories/Safeway-PLC-Company-History.html,legitimate
"http://https://www.google.es/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=2&amp;ved=0ahUKEwiLy7qsx7bJAhVLXBoKHVX0BYsQFggrMAE&amp;url=https%3A%2F%2Fkhaalz.com%2Fgift-card.html&amp;usg=AFQjCNGLu-KznFQQ-rSpoGJmhSAoIvFuig&amp;bvm=bv.108194040,d.d2s&amp;cad=rja",phishing
https://www.wn.com/Norman_Jewison,legitimate
https://www.caribbeangardens.com/Plants_Animals/Plants-and-Animals.htm,legitimate
https://www.aspengold.org/,legitimate
http://ugetmore.info/,phishing
https://www.music.formula1.alltop.com/,legitimate
https://www.pasadenaadjacent.com/2010/03/11/beaudry-lake-johnson-lake-mirror-lake-johnston-retreat/,legitimate
http://www.revistautil.com/components/com_media/AgostoSantander/santander,phishing
https://www.rastrillorecords.com/,legitimate
http://autores.ra-ma.es/G7vuYhjb,phishing
https://www.maxxgard.com/testimonials.htm,legitimate
http://gastone.cf/AEoWTQVCD05XTVdLAlMVRQtZABwFVxgFVAFIBEoAVRxXBFdLVAZVBF0BVwpRCRhRCQM,phishing
https://www.cc.nced.com/,legitimate
https://www.manta.com/c/mtkd7gl/blue-ben-dvm,legitimate
https://www.realestate.nj.com/,legitimate
http://www.pn-batusangkar.go.id/wp-content/themes/zerif-lite/h_ruffed_delegant.html,phishing
https://www.billhicksvideos.com/,legitimate
https://www.3pornstarmovies.com/pornstars/m/missy_stone.shtml,legitimate
http://download.cloudsota.com/apk/ota/1440569351/CloudsService.apk,phishing
https://www.bluffdalevacationfarm.com/,legitimate
https://www.kevinmcdonaldmusic.com/,legitimate
http://mailboto.com/landing/themes/bluemarine/corso/index.htm,phishing
https://www.en.wikipedia.org/wiki/Category:1980s_films,legitimate
http://211.115.112.152/client_one_x/solution/DestinySolutionMgr/Des<br/>tinySUResKO.dll,phishing
https://www.legacy.com/obituaries/herald/obituary-preview.aspx?n=john-joseph-curran&pid=144683699&referrer=150,legitimate
http://zvistorch.com/wp-content/SB/MPP/customer_center/customer-IDPP00C385/myaccount/,phishing
https://www.en.wikipedia.org/wiki/Coraline_(film),legitimate
http://lovemura.com/data/cheditor4/1009/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418,phishing
https://sites.google.com/site/policyclaming990006520012/,phishing
https://www.juggle.com/stathis-giallelis,legitimate
https://www.thecursedlands.com/wiki/index.php/White-tailed_lizards,legitimate
https://www.citypages.com/2007-10-17/music/poised/,legitimate
http://borntobefree.info/aboutproperty/Gdoccc/index.php,phishing
https://www.classmates.com/directory/school/Charles-Gravel%20High%20School?org=134075,legitimate
https://www.facebook.com/miyako.okuni,legitimate
http://darmwerking.nl/54t4f4f/7u65j5hg.exe,phishing
https://www.dipity.com/timeline/Andrew-Segal/,legitimate
https://www.howtheuniversityworks.com/wordpress/archives/268,legitimate
https://www.campaignmoney.com/political/contributions/barbara-goldenberg.asp?cycle=08,legitimate
http://flshops.com/Hedge/,phishing
https://www.en.wikipedia.org/wiki/Efrim_Menuck,legitimate
https://www.schooldigger.com/go/NY/schools/0009402108/school.aspx,legitimate
https://www.in.com/music/artist/ram-sampath-88426-1.html,legitimate
https://www.nymag.com/listings/movie/a-serious-man/,legitimate
https://www.amazon.com/Trompe-LOeil-Malajube/dp/B000EGEZ8I,legitimate
http://www.gfxexchange.biz/alarm/cp.php?m=login,phishing
https://www.democracynow.org/features/naomi_klein,legitimate
https://www.dl.acm.org/citation.cfm?doid=1219840.1219889,legitimate
https://www.vanityfair.com/,legitimate
https://www.police.amtrak.com/index.php?option=com_content&view=category&layout=blog&id=1&Itemid=50,legitimate
http://saneplan.com.br/wp-content/themes/Untitled/blu2/blu//15c51/,phishing
http://logicmateltd.com/includes/dp7shlnbb85in9955094860/launch_rand/verified.html,phishing
https://www.novelguide.com/a/discover/ear_01/ear_01_00058.html,legitimate
https://www.docstoc.com/docs/32204009/Buller-Gorge-Half-Marathon-Training-Program,legitimate
https://www.manta.com/ic/mt6grgk/ca/ville-de-montreal,legitimate
https://www.archive.org/stream/militiarolls178300harr/militiarolls178300harr_djvu.txt,legitimate
http://pidfzykp.rhwdrilwwulvpx.tk:41050/harm/mist-seldom-sword-28782928,phishing
https://www.worldfolkart.org/,legitimate
https://www.scores.espn.go.com/nfl/recap?gameId=281130020,legitimate
https://www.imdb.com/name/nm0000669/,legitimate
https://www.warnerboots.blogspot.com/,legitimate
https://www.people.bridgewater.edu/~jcrocket/THMS2007/THMS2007rtlap002.htm,legitimate
https://www.alumnilive365.mcgill.ca/2011/01/28/peter-cundill-bcom%E2%80%9960-1938-2011/,legitimate
https://www.city-data.com/county/Le_Sueur_County-MN.html,legitimate
https://www.articles.sfgate.com/2009-10-25/sports/17185034_1_49ers-general-manager-tony-morabito-north-beach,legitimate
http://ondeviesurgut.myjino.ru/4edogu,phishing
https://www.thepharmaletter.com/file/63511/marion-merrell-dow-withdraws-tenuate-dospan.html,legitimate
https://www.zoominfo.com/people/Genest_Jennifer_1434848428.aspx,legitimate
https://www.defense.gov/specials/secdef_histories/bios/mcnamara.htm,legitimate
https://www.amazon.com/Nebraska-Cornhuskers-Diecast-Collectible-Great/lm/R2J0F4VKSA1K0Y,legitimate
https://www.trueknowledge.com/q/facts_about__slovenia,legitimate
http://gotongrentang.com/tmp/login.htm,phishing
https://www.pitch.com/plog/archives/2011/11/22/karen-pletz-former-president-of-kansas-city-university-of-medicine-and-biosciences-found-dead,legitimate
http://cliniquedentaireplacemontrealnord.com/ivxn/home/index.php,phishing
https://www.spoke.com/info/pFGxTBq/DyannaBallou,legitimate
https://www.tributes.com/show/A.-Roland-Belisle-78406977,legitimate
https://www.whosdatedwho.com/tpx_129136/larry-mccormick/,legitimate
https://www.lapublichealth.org/,legitimate
https://www.snagajob.com/jobs?t=teen&s=california&l=san+leandro,legitimate
https://www.losangeles.citysearch.com/profile/44925904/los_angeles_ca/good_samaritan_hospital.html,legitimate
https://www.bannergraphic.com/story/1472782.html,legitimate
https://www.consultantsinbanking.com/about_us,legitimate
https://www.brewcrewball.com/2011/10/13/2488321/should-shaun-marcum-start-again,legitimate
http://www.konnectapt.com/wp-includes/js/uo/pdf.php,phishing
https://www.skindalous.com/?p=5300,legitimate
https://www.123people.com/s/diane+marleau,legitimate
https://www.dochouse.org/cgi-bin/page.pl?p=screenings02-15,legitimate
http://apple-uptoday.org/,phishing
https://www.goldenstatewarriorsnews.com/,legitimate
https://www.trailmeister.com/Washington/JoeWatt/JoeWatt.htm,legitimate
http://ccalaabldoeaaalf.info /,phishing
https://www.tinydl.com/ebooks/1059235836-am-i-boring-my-dog-and-99-other-things-every-dog-wishes-you-knew.html,legitimate
https://www.usidentify.com/elias-borup,legitimate
